Ecell/V,I/mA,Capacity/mA.h
3.8264,-2861.9382,18181.137
3.8253,-2860.7563,18206.98
3.8243,-2861.9382,18235.3093
3.8233,-2861.5444,18267.4272
3.8222,-2861.7412,18304.8512
3.8212,-2861.7412,18342.6057
3.8201,-2862.135,18382.2618
3.8191,-2861.7412,18422.0594
3.8181,-2859.7717,18464.373
3.8171,-2862.332,18508.7469
3.816,-2860.9534,18553.7278
3.8154,-2861.3474,18595.0321
3.8183,0,18595.0321
3.8194,0,18595.0321
3.8204,0,18595.0321
3.8214,0,18595.0321
3.8225,0,18595.0321
3.8235,0,18595.0321
3.8245,0,18595.0321
3.8255,0,18595.0321
3.8233,-2861.3474,18595.0337
3.8223,-2861.9382,18597.62
3.8212,-2861.5444,18605.6839
3.8202,-2861.3474,18618.3433
3.8192,-2861.5444,18634.2421
3.8182,-2861.5444,18654.3104
3.8171,-2861.1504,18679.1631
3.8161,-2860.9534,18706.9182
3.8151,-2861.3474,18737.5108
3.814,-2861.5444,18771.6848
3.813,-2860.9534,18808.4245
3.812,-2860.3623,18846.6245
3.8109,-2860.9534,18885.2809
3.8099,-2861.7412,18927.8647
3.8089,-2861.5444,18970.4996
3.8079,-2860.7563,19013.2175
3.8068,-2861.1504,19060.3176
3.8068,-2861.3474,19071.8371
3.8097,0,19071.8371
3.8107,0,19071.8371
3.8117,0,19071.8371
3.8127,0,19071.8371
3.8138,0,19071.8371
3.8148,0,19071.8371
3.8158,0,19071.8371
3.8168,0,19071.8371
3.8179,0,19071.8371
3.815,-2860.1658,19071.8387
3.814,-2861.9382,19074.5586
3.8129,-2861.5444,19083.462
3.8119,-2861.7412,19095.1901
3.8109,-2861.3474,19111.517
3.8099,-2861.7412,19131.2995
3.8088,-2861.9382,19154.5298
3.8078,-2861.7412,19183.5876
3.8067,-2861.3474,19213.108
3.8057,-2861.3474,19247.9788
3.8046,-2861.9382,19284.2496
3.8036,-2861.3474,19320.1946
3.8026,-2861.1504,19358.4635
3.8016,-2861.9382,19398.3343
3.8005,-2860.9534,19440.5149
3.7995,-2861.5444,19484.0086
3.7984,-2862.135,19529.7323
3.7982,-2861.9382,19548.6368
3.801,0,19548.6368
3.8021,0,19548.6368
3.8031,0,19548.6368
3.8041,0,19548.6368
3.8051,0,19548.6368
3.8062,0,19548.6368
3.8072,0,19548.6368
3.8082,0,19548.6368
3.8092,0,19548.6368
3.8068,-2860.7563,19548.6384
3.8058,-2860.1658,19550.883
3.8048,-2861.3474,19558.9933
3.8038,-2862.5291,19570.499
3.8027,-2862.135,19585.9547
3.8017,-2861.7412,19605.4702
3.8007,-2861.1504,19628.6148
3.7997,-2860.7563,19654.8383
3.7986,-2861.3474,19683.3428
3.7976,-2862.135,19714.567
3.7966,-2860.9534,19748.3824
3.7955,-2861.7412,19784.4759
3.7945,-2861.3474,19821.0079
3.7935,-2860.1658,19859.7076
3.7925,-2861.7412,19899.276
3.7914,-2862.5291,19938.9509
3.7904,-2861.5444,19979.395
3.7896,-2860.7563,20025.4598
3.7925,0,20025.4598
3.7935,0,20025.4598
3.7945,0,20025.4598
3.7956,0,20025.4598
3.7966,0,20025.4598
3.7977,0,20025.4598
3.7987,0,20025.4598
3.7997,0,20025.4598
3.8007,0,20025.4598
3.7984,-2861.5444,20025.4614
3.7974,-2861.3474,20028.6837
3.7964,-2861.3474,20036.8719
3.7953,-2860.3623,20049.907
3.7943,-2859.7717,20065.0308
3.7933,-2862.135,20085.6468
3.7923,-2862.332,20108.9698
3.7912,-2861.7412,20134.731
3.7902,-2861.5444,20162.9546
3.7892,-2860.9534,20193.2907
3.7882,-2860.9534,20225.256
3.7871,-2860.7563,20259.0065
3.7861,-2860.5593,20294.6012
3.7851,-2861.5444,20331.8934
3.7841,-2861.3474,20369.0198
3.783,-2861.5444,20408.0635
3.782,-2862.332,20449.4079
3.781,-2860.7563,20491.7901
3.7809,-2862.7261,20502.2702
3.7839,0,20502.2702
3.7849,0,20502.2702
3.7859,0,20502.2702
3.7869,0,20502.2702
3.788,0,20502.2702
3.789,0,20502.2702
3.7901,0,20502.2702
3.7911,0,20502.2702
3.7921,0,20502.2702
3.7931,0,20502.2702
3.7903,-2862.7261,20502.2718
3.7893,-2861.3474,20504.413
3.7883,-2860.5593,20512.7267
3.7873,-2861.5444,20524.2703
3.7862,-2861.9382,20539.3401
3.7852,-2860.7563,20557.8244
3.7842,-2860.3623,20579.3974
3.7832,-2861.9382,20603.4232
3.7821,-2861.3474,20630.9875
3.7811,-2861.1504,20660.8885
3.7801,-2861.3474,20690.7002
3.7791,-2861.7412,20723.939
3.778,-2860.9534,20757.9675
3.777,-2860.9534,20792.5175
3.776,-2860.5593,20826.8932
3.775,-2861.1504,20864.6599
3.774,-2861.5444,20901.9258
3.7729,-2862.5291,20944.7156
3.7723,-2860.7563,20979.0836
3.7751,0,20979.0836
3.7761,0,20979.0836
3.7771,0,20979.0836
3.7782,0,20979.0836
3.7792,0,20979.0836
3.7802,0,20979.0836
3.7812,0,20979.0836
3.7823,0,20979.0836
3.7833,0,20979.0836
3.7843,0,20979.0836
3.7821,-2861.1504,20979.0852
3.7811,-2860.3623,20981.3535
3.7801,-2861.5444,20989.0723
3.779,-2861.3474,20999.9082
3.778,-2861.3474,21014.1871
3.777,-2861.3474,21032.8878
3.776,-2861.7412,21053.5804
3.7749,-2860.1658,21078.0209
3.7739,-2862.5291,21104.8456
3.7728,-2861.3474,21133.4569
3.7718,-2861.1504,21161.5944
3.7708,-2861.1504,21192.9444
3.7698,-2860.7563,21224.3358
3.7688,-2859.7717,21258.0526
3.7677,-2860.9534,21293.2537
3.7667,-2861.5444,21328.7995
3.7656,-2861.1504,21365.741
3.7646,-2860.1658,21403.3534
3.7636,-2862.7261,21442.1193
3.7635,-2861.3474,21455.8683
3.7664,0,21455.8683
3.7674,0,21455.8683
3.7684,0,21455.8683
3.7695,0,21455.8683
3.7705,0,21455.8683
3.7715,0,21455.8683
3.7725,0,21455.8683
3.7736,0,21455.8683
3.7746,0,21455.8683
3.7756,0,21455.8683
3.7736,-2861.5444,21455.8699
3.7726,-2860.5593,21458.5165
3.7715,-2860.3623,21466.3945
3.7705,-2861.3474,21477.5072
3.7695,-2861.5444,21492.3522
3.7685,-2860.7563,21509.4972
3.7675,-2861.1504,21530.5017
3.7664,-2860.5593,21553.857
3.7654,-2862.135,21578.4855
3.7644,-2860.5593,21603.4874
3.7634,-2860.7563,21632.8798
3.7623,-2859.5747,21662.5935
3.7613,-2859.7717,21693.2846
3.7603,-2862.332,21724.837
3.7593,-2861.3474,21757.4959
3.7582,-2861.9382,21789.1627
3.7572,-2861.5444,21825.4569
3.7562,-2860.7563,21861.0155
3.7551,-2861.9382,21898.1746
3.7544,-2860.7563,21932.6666
3.7574,0,21932.6666
3.7584,0,21932.6666
3.7595,0,21932.6666
3.7606,0,21932.6666
3.7616,0,21932.6666
3.7626,0,21932.6666
3.7636,0,21932.6666
3.7647,0,21932.6666
3.7657,0,21932.6666
3.7668,0,21932.6666
3.7678,0,21932.6666
3.7649,-2860.1658,21932.6682
3.7638,-2861.3474,21934.8159
3.7628,-2862.7261,21942.7799
3.7618,-2861.5444,21954.357
3.7608,-2861.3474,21968.29
3.7597,-2860.3623,21985.0475
3.7587,-2861.9382,22005.2051
3.7577,-2861.3474,22028.0862
3.7567,-2861.3474,22051.643
3.7556,-2861.9382,22077.3853
3.7546,-2861.1504,22102.8433
3.7536,-2861.3474,22132.094
3.7526,-2861.1504,22161.0856
3.7515,-2860.5593,22191.4855
3.7505,-2860.3623,22221.6312
3.7495,-2861.3474,22253.9498
3.7485,-2861.3474,22287.3494
3.7475,-2861.1504,22321.9951
3.7464,-2861.5444,22357.0826
3.7454,-2860.9534,22392.4466
3.7452,-2860.9534,22409.4856
3.7481,0,22409.4856
3.7491,0,22409.4856
3.7502,0,22409.4856
3.7512,0,22409.4856
3.7522,0,22409.4856
3.7532,0,22409.4856
3.7543,0,22409.4856
3.7553,0,22409.4856
3.7563,0,22409.4856
3.7573,0,22409.4856
3.7584,0,22409.4856
3.7556,-2860.9534,22409.4872
3.7545,-2860.9534,22412.1134
3.7535,-2861.3474,22420.337
3.7525,-2861.3474,22430.953
3.7514,-2861.9382,22444.8676
3.7504,-2861.5444,22461.9106
3.7494,-2862.135,22481.4477
3.7484,-2861.3474,22503.0598
3.7473,-2861.5444,22526.1838
3.7463,-2861.7412,22550.0247
3.7453,-2861.1504,22576.4504
3.7443,-2861.1504,22603.0368
3.7432,-2860.9534,22630.4782
3.7422,-2861.1504,22660.7198
3.7412,-2861.5444,22691.1643
3.7402,-2861.3474,22721.2241
3.7391,-2860.9534,22753.9654
3.7381,-2861.1504,22786.5801
3.7371,-2861.5444,22820.7283
3.7361,-2861.7412,22856.2993
3.7354,-2861.1504,22886.316
3.7384,0,22886.316
3.7394,0,22886.316
3.7404,0,22886.316
3.7414,0,22886.316
3.7424,0,22886.316
3.7435,0,22886.316
3.7445,0,22886.316
3.7455,0,22886.316
3.7465,0,22886.316
3.7476,0,22886.316
3.7454,-2862.7261,22886.3176
3.7444,-2862.332,22888.7372
3.7434,-2861.7412,22896.4842
3.7424,-2861.5444,22907.1196
3.7413,-2861.3474,22920.8868
3.7402,-2860.5593,22937.0924
3.7392,-2861.5444,22956.6731
3.7382,-2861.9382,22978.006
3.7372,-2860.9534,23000.7443
3.7361,-2862.332,23025.1922
3.7351,-2861.9382,23050.3666
3.7341,-2861.3474,23076.9066
3.7331,-2861.5444,23104.4831
3.7321,-2861.3474,23134.1703
3.731,-2862.135,23165.1747
3.73,-2861.1504,23197.1024
3.729,-2861.7412,23232.2127
3.728,-2861.5444,23265.3805
3.7269,-2860.5593,23300.9835
3.7259,-2861.1504,23335.8251
3.7254,-2861.9382,23363.1632
3.7284,0,23363.1632
3.7294,0,23363.1632
3.7304,0,23363.1632
3.7315,0,23363.1632
3.7325,0,23363.1632
3.7335,0,23363.1632
3.7345,0,23363.1632
3.7356,0,23363.1632
3.7366,0,23363.1632
3.7343,-2861.9382,23363.1648
3.7333,-2862.332,23365.6655
3.7323,-2861.5444,23373.7923
3.7313,-2861.1504,23384.3179
3.7302,-2861.5444,23397.6365
3.7292,-2861.1504,23414.1235
3.7282,-2861.3474,23433.3814
3.7272,-2857.2109,23455.2358
3.7261,-2861.5444,23477.619
3.7251,-2862.332,23502.7032
3.7241,-2862.135,23530.6268
3.7231,-2861.7412,23559.1894
3.7221,-2861.5444,23590.0713
3.721,-2861.9382,23621.8283
3.72,-2862.135,23655.7546
3.719,-2861.7412,23692.7759
3.718,-2860.9534,23730.0476
3.7169,-2861.7412,23768.098
3.7159,-2861.9382,23806.632
3.7153,-2861.5444,23840.0049
3.7182,0,23840.0049
3.7192,0,23840.0049
3.7203,0,23840.0049
3.7213,0,23840.0049
3.7224,0,23840.0049
3.7234,0,23840.0049
3.7245,0,23840.0049
3.7255,0,23840.0049
3.7227,-2861.3474,23840.0065
3.7217,-2861.1504,23842.9316
3.7206,-2860.9534,23851.4286
3.7196,-2861.1504,23863.2051
3.7186,-2861.5444,23878.0146
3.7176,-2862.135,23895.7396
3.7163,-2857.802,23915.8031
3.7152,-2861.3474,23945.9384
3.7142,-2861.7412,23974.328
3.7132,-2861.1504,24005.5442
3.7122,-2860.9534,24039.4708
3.7111,-2861.1504,24077.0919
3.7101,-2861.7412,24115.5076
3.7091,-2861.1504,24154.6733
3.7081,-2861.1504,24196.6558
3.707,-2861.9382,24239.5823
3.706,-2861.5444,24284.7806
3.7055,-2862.135,24316.8326
3.7085,0,24316.8326
3.7095,0,24316.8326
3.7106,0,24316.8326
3.7116,0,24316.8326
3.7126,0,24316.8326
3.7136,0,24316.8326
3.7115,-2861.9382,24316.8342
3.7105,-2861.5444,24320.3221
3.7095,-2860.5593,24329.689
3.7085,-2860.9534,24342.2273
3.7074,-2861.9382,24358.5969
3.7064,-2861.3474,24378.8121
3.7054,-2861.9382,24403.8064
3.7044,-2862.135,24434.359
3.7033,-2861.7412,24469.9368
3.7023,-2861.3474,24511.096
3.7013,-2861.7412,24554.4487
3.7003,-2861.3474,24601.8738
3.6993,-2861.7412,24650.055
3.6982,-2861.1504,24698.8532
3.6972,-2860.7563,24747.6593
3.6966,-2861.3474,24793.6789
3.6995,0,24793.6789
3.7005,0,24793.6789
3.7015,0,24793.6789
3.7026,0,24793.6789
3.7036,0,24793.6789
3.7046,0,24793.6789
3.7019,-2861.5444,24793.6805
3.7008,-2861.5444,24796.3991
3.6998,-2861.9382,24805.8121
3.6988,-2860.9534,24820.1439
3.6978,-2862.135,24837.7075
3.6967,-2861.1504,24862.339
3.6957,-2861.9382,24893.6877
3.6947,-2860.7563,24935.3685
3.6937,-2862.332,24981.9935
3.6926,-2862.135,25035.0246
3.6916,-2861.1504,25088.8789
3.6906,-2861.3474,25144.0442
3.6896,-2861.7412,25199.3492
3.6885,-2861.1504,25260.2467
3.6886,-2861.5444,25270.5223
3.6916,0,25270.5223
3.6926,0,25270.5223
3.6937,0,25270.5223
3.6947,0,25270.5223
3.6957,0,25270.5223
3.6936,-2862.332,25270.5239
3.6926,-2861.3474,25272.6209
3.6915,-2861.7412,25282.3344
3.6905,-2862.135,25296.2305
3.6895,-2862.332,25316.5682
3.6885,-2862.135,25344.0755
3.6874,-2861.3474,25384.5148
3.6864,-2861.5444,25436.2889
3.6854,-2861.1504,25491.1648
3.6844,-2860.3623,25552.7159
3.6833,-2861.1504,25616.1929
3.6823,-2861.1504,25680.0287
3.6813,-2861.7412,25746.0394
3.6814,-2861.7412,25747.3621
3.6845,0,25747.3621
3.6855,0,25747.3621
3.6866,0,25747.3621
3.6876,0,25747.3621
3.6886,0,25747.3621
3.6861,-2861.7412,25747.3637
3.6851,-2860.9534,25750.7943
3.6841,-2861.5444,25762.3055
3.683,-2861.3474,25779.01
3.682,-2860.7563,25802.7121
3.681,-2861.1504,25838.1688
3.68,-2861.3474,25887.6329
3.6789,-2861.5444,25949.1244
3.6779,-2860.1658,26015.819
3.6769,-2860.3623,26083.2099
3.6759,-2860.9534,26153.3697
3.6752,-2861.7412,26224.1875
3.6781,0,26224.1875
3.6792,0,26224.1875
3.6802,0,26224.1875
3.6812,0,26224.1875
3.6822,0,26224.1875
3.6794,-2861.9382,26224.1891
3.6784,-2861.3474,26229.3256
3.6774,-2862.135,26241.3376
3.6764,-2861.7412,26260.0819
3.6754,-2861.5444,26287.4089
3.6743,-2861.1504,26331.1854
3.6733,-2861.5444,26389.5349
3.6723,-2861.5444,26454.9423
3.6713,-2861.7412,26528.6801
3.6702,-2861.9382,26604.3574
3.6692,-2861.7412,26684.0412
3.6691,-2861.3474,26701.0278
3.6722,0,26701.0278
3.6732,0,26701.0278
3.6742,0,26701.0278
3.6753,0,26701.0278
3.6763,0,26701.0278
3.6737,-2861.5444,26701.0294
3.6727,-2861.3474,26704.4298
3.6716,-2861.3474,26715.7533
3.6706,-2860.7563,26734.8565
3.6696,-2861.5444,26761.9999
3.6685,-2861.1504,26806.9465
3.6675,-2861.3474,26870.5011
3.6665,-2860.9534,26942.7859
3.6655,-2861.3474,27023.0405
3.6644,-2860.5593,27101.8222
3.6637,-2861.7412,27177.8538
3.6667,0,27177.8538
3.6677,0,27177.8538
3.6688,0,27177.8538
3.6698,0,27177.8538
3.6708,0,27177.8538
3.6682,-2861.3474,27177.8554
3.6672,-2861.5444,27181.0651
3.6662,-2862.5291,27192.9243
3.6652,-2861.3474,27211.5477
3.6641,-2860.5593,27241.8998
3.6631,-2862.135,27287.8588
3.662,-2860.9534,27353.4815
3.661,-2861.3474,27436.4425
3.66,-2861.7412,27519.057
3.659,-2861.9382,27607.7757
3.6586,-2861.1504,27654.6815
3.6617,0,27654.6815
3.6628,0,27654.6815
3.6638,0,27654.6815
3.6648,0,27654.6815
3.6659,0,27654.6815
3.6631,-2861.5444,27654.6831
3.6621,-2861.5444,27657.125
3.6611,-2861.3474,27669.9445
3.6601,-2862.135,27688.8971
3.659,-2861.5444,27720.3684
3.658,-2860.9534,27768.7424
3.657,-2862.135,27837.4097
3.656,-2861.7412,27921.7092
3.655,-2862.5291,28009.6713
3.6539,-2861.3474,28106.5149
3.6539,-2860.9534,28131.5172
3.657,0,28131.5172
3.658,0,28131.5172
3.659,0,28131.5172
3.66,0,28131.5172
3.6611,0,28131.5172
3.6581,-2860.7563,28131.5188
3.6571,-2862.7261,28135.7793
3.6561,-2861.7412,28149.9406
3.6551,-2860.9534,28172.2587
3.6538,-2861.5444,28207.3468
3.6528,-2861.3474,28281.2129
3.6518,-2860.9534,28363.0942
3.6507,-2861.9382,28453.8174
3.6497,-2860.7563,28554.427
3.6493,-2862.135,28608.3531
3.6524,0,28608.3531
3.6535,0,28608.3531
3.6545,0,28608.3531
3.6555,0,28608.3531
3.6565,0,28608.3531
3.6537,-2862.332,28608.3547
3.6527,-2861.9382,28611.69
3.6516,-2861.9382,28625.3332
3.6506,-2862.135,28649.4638
3.6494,-2857.408,28684.1658
3.6484,-2861.5444,28757.373
3.6474,-2860.7563,28842.4383
3.6463,-2860.9534,28936.2408
3.6453,-2860.7563,29036.2374
3.645,-2860.7563,29085.1996
3.6481,0,29085.1996
3.6492,0,29085.1996
3.6502,0,29085.1996
3.6512,0,29085.1996
3.6522,0,29085.1996
3.6495,-2860.7563,29085.2012
3.6485,-2861.3474,29088.6924
3.6474,-2862.135,29102.2293
3.6464,-2861.3474,29126.0469
3.6453,-2862.135,29163.1549
3.6443,-2862.135,29224.5035
3.6433,-2861.1504,29307.5677
3.6423,-2861.3474,29405.4268
3.6412,-2861.9382,29511.1897
3.641,-2861.3474,29562.0505
3.6442,0,29562.0505
3.6452,0,29562.0505
3.6462,0,29562.0505
3.6472,0,29562.0505
3.6483,0,29562.0505
3.6454,-2861.7412,29562.0521
3.6444,-2861.5444,29565.8581
3.6433,-2861.5444,29580.2314
3.6423,-2861.3474,29604.3195
3.6412,-2861.5444,29637.8824
3.6402,-2861.7412,29709.0116
3.6392,-2861.9382,29796.0714
3.6381,-2860.9534,29899.3372
3.6371,-2860.9534,30014.3105
3.6372,-2861.5444,30038.8932
3.6403,0,30038.8932
3.6413,0,30038.8932
3.6423,0,30038.8932
3.6433,0,30038.8932
3.6444,0,30038.8932
3.6416,-2862.332,30038.8948
3.6405,-2861.9382,30042.7691
3.6395,-2860.7563,30056.6573
3.6385,-2861.7412,30080.955
3.6374,-2857.605,30114.6939
3.6364,-2861.9382,30189.0011
3.6354,-2861.9382,30277.411
3.6344,-2861.9382,30384.3885
3.6333,-2861.3474,30498.1373
3.6335,-2862.332,30515.7369
3.6366,0,30515.7369
3.6376,0,30515.7369
3.6386,0,30515.7369
3.6396,0,30515.7369
3.6407,0,30515.7369
3.6379,-2861.9382,30515.7385
3.6369,-2861.5444,30519.2995
3.6359,-2860.7563,30534.5685
3.6348,-2861.9382,30559.5615
3.6338,-2862.135,30591.5204
3.6327,-2861.9382,30669.2226
3.6317,-2861.3474,30763.754
3.6307,-2860.7563,30873.6961
3.63,-2862.135,30992.5628
3.6331,0,30992.5628
3.6341,0,30992.5628
3.6351,0,30992.5628
3.6361,0,30992.5628
3.6372,0,30992.5628
3.6344,-2861.5444,30992.5643
3.6334,-2861.5444,30996.3081
3.6323,-2861.9382,31011.1192
3.6313,-2861.1504,31035.4111
3.6302,-2857.2109,31068.3664
3.6292,-2861.9382,31153.1987
3.6281,-2861.7412,31253.8389
3.6271,-2861.5444,31368.249
3.6265,-2860.9534,31469.3905
3.6296,0,31469.3905
3.6307,0,31469.3905
3.6317,0,31469.3905
3.6327,0,31469.3905
3.6337,0,31469.3905
3.6312,-2861.7412,31469.3921
3.6301,-2861.5444,31472.0121
3.6291,-2860.7563,31486.0163
3.6281,-2861.7412,31509.7288
3.627,-2857.605,31545.1969
3.626,-2860.7563,31623.9264
3.6249,-2861.3474,31721.5169
3.6239,-2860.9534,31838.3301
3.6232,-2862.332,31946.2303
3.6264,0,31946.2303
3.6274,0,31946.2303
3.6285,0,31946.2303
3.6295,0,31946.2303
3.6305,0,31946.2303
3.6279,-2861.5444,31946.2319
3.6269,-2861.7412,31949.5465
3.6259,-2861.7412,31963.7683
3.6248,-2861.1504,31989.1994
3.6237,-2861.1504,32022.0195
3.6227,-2862.332,32111.7494
3.6216,-2860.9534,32210.1783
3.6206,-2861.9382,32330.353
3.62,-2861.3474,32423.0803
3.6234,0,32423.0803
3.6244,0,32423.0803
3.6254,0,32423.0803
3.6264,0,32423.0803
3.6275,0,32423.0803
3.6248,-2861.1504,32423.0819
3.6238,-2861.5444,32426.3997
3.6227,-2860.9534,32441.2064
3.6217,-2861.7412,32467.292
3.6206,-2861.7412,32498.8695
3.6196,-2861.5444,32589.0073
3.6186,-2860.9534,32688.5217
3.6175,-2861.3474,32811.5876
3.6171,-2860.3623,32899.9139
3.6203,0,32899.9139
3.6214,0,32899.9139
3.6224,0,32899.9139
3.6234,0,32899.9139
3.6244,0,32899.9139
3.6217,-2861.9382,32899.9155
3.6207,-2861.1504,32903.9474
3.6197,-2862.5291,32918.4877
3.6186,-2860.7563,32946.0879
3.6176,-2862.332,32992.7923
3.6166,-2862.5291,33063.6438
3.6156,-2860.9534,33166.8354
3.6146,-2861.1504,33284.9827
3.6141,-2861.3474,33376.7481
3.6173,0,33376.7481
3.6184,0,33376.7481
3.6194,0,33376.7481
3.6204,0,33376.7481
3.6214,0,33376.7481
3.6188,-2861.5444,33376.7497
3.6177,-2860.7563,33380.6526
3.6167,-2861.7412,33396.1892
3.6157,-2861.7412,33425.1972
3.6146,-2857.802,33452.5482
3.6136,-2862.135,33546.6712
3.6125,-2852.0901,33646.0007
3.6129,-2862.135,33646.0086
3.6118,-2861.9382,33741.2916
3.6113,-2861.7412,33853.5854
3.6144,0,33853.5854
3.6155,0,33853.5854
3.6165,0,33853.5854
3.6175,0,33853.5854
3.6185,0,33853.5854
3.6159,-2860.7563,33853.587
3.6149,-2861.3474,33857.8746
3.6138,-2861.5444,33873.5303
3.6128,-2861.9382,33903.3614
3.6118,-2862.135,33950.8628
3.6108,-2860.5593,34025.4478
3.6097,-2851.696,34122.8328
3.6101,-2861.9382,34122.836
3.609,-2861.1504,34213.7952
3.6083,-2861.3474,34330.4176
3.6117,0,34330.4176
3.6127,0,34330.4176
3.6138,0,34330.4176
3.6148,0,34330.4176
3.6159,0,34330.4176
3.6132,-2862.135,34330.4192
3.6122,-2861.9382,34333.788
3.6112,-2861.9382,34349.6395
3.6101,-2861.7412,34376.6015
3.6091,-2861.1504,34423.224
3.6081,-2861.5444,34493.2319
3.6071,-2861.5444,34592.0382
3.606,-2861.5444,34717.3613
3.6055,-2861.9382,34807.2604
3.6088,0,34807.2604
3.6098,0,34807.2604
3.6108,0,34807.2604
3.6119,0,34807.2604
3.6129,0,34807.2604
3.6106,-2861.1504,34807.2619
3.6096,-2861.9382,34810.2794
3.6085,-2861.5444,34824.5826
3.6075,-2861.3474,34849.5612
3.6064,-2857.605,34883.0605
3.6054,-2861.9382,34966.0301
3.6044,-2860.7563,35066.0201
3.6033,-2861.3474,35188.8041
3.6029,-2861.3474,35284.1038
3.6062,0,35284.1038
3.6073,0,35284.1038
3.6083,0,35284.1038
3.6093,0,35284.1038
3.6104,0,35284.1038
3.6079,-2861.3474,35284.1054
3.6068,-2861.5444,35287.0718
3.6058,-2862.135,35302.0056
3.6048,-2861.1504,35328.2755
3.6037,-2861.3474,35359.8911
3.6027,-2861.3474,35448.2483
3.6016,-2861.3474,35541.8395
3.6006,-2861.9382,35661.4671
3.6001,-2860.9534,35760.9313
3.6034,0,35760.9313
3.6045,0,35760.9313
3.6055,0,35760.9313
3.6065,0,35760.9313
3.6075,0,35760.9313
3.6053,-2860.7563,35760.9329
3.6043,-2861.1504,35763.4573
3.6032,-2861.3474,35776.7298
3.6022,-2861.9382,35801.9503
3.6012,-2861.5444,35836.72
3.6001,-2861.3474,35911.2591
3.5991,-2861.3474,36000.7952
3.5981,-2861.9382,36113.2329
3.5974,-2860.5593,36237.7619
3.6007,0,36237.7619
3.6017,0,36237.7619
3.6027,0,36237.7619
3.6038,0,36237.7619
3.6048,0,36237.7619
3.6058,0,36237.7619
3.6025,-2861.9382,36237.7635
3.6015,-2861.3474,36241.3118
3.6005,-2860.9534,36256.3489
3.5995,-2861.3474,36281.3312
3.5984,-2856.8171,36313.5795
3.5974,-2861.5444,36395.4642
3.5964,-2861.1504,36484.1211
3.5964,-2851.1052,36507.012
3.5963,-2862.135,36507.0136
3.5953,-2860.7563,36609.5193
3.5947,-2861.3474,36714.5929
3.598,0,36714.5929
3.599,0,36714.5929
3.6001,0,36714.5929
3.6011,0,36714.5929
3.6021,0,36714.5929
3.6031,0,36714.5929
3.6001,-2861.7412,36714.5945
3.599,-2861.5444,36716.7009
3.598,-2861.1504,36730.5062
3.597,-2860.9534,36754.1755
3.5958,-2861.7412,36790.3843
3.5947,-2860.7563,36871.2672
3.5936,-2861.7412,36960.5701
3.5926,-2861.1504,37074.6614
3.5919,-2861.5444,37191.4301
3.5953,0,37191.4301
3.5964,0,37191.4301
3.5974,0,37191.4301
3.5984,0,37191.4301
3.5995,0,37191.4301
3.6005,0,37191.4301
3.5973,-2862.135,37191.4317
3.5963,-2862.135,37194.4571
3.5953,-2861.5444,37209.0003
3.5942,-2861.5444,37234.29
3.5932,-2861.3474,37275.9823
3.5922,-2862.135,37338.9845
3.5912,-2860.9534,37421.0843
3.5901,-2861.3474,37524.1305
3.5891,-2861.5444,37649.4251
3.5892,-2861.3474,37668.2708
3.5926,0,37668.2708
3.5936,0,37668.2708
3.5946,0,37668.2708
3.5956,0,37668.2708
3.5967,0,37668.2708
3.5977,0,37668.2708
3.5948,-2861.3474,37668.2724
3.5938,-2862.135,37669.9592
3.5927,-2861.7412,37682.9082
3.5917,-2861.9382,37706.3162
3.5906,-2862.332,37744.0651
3.5896,-2860.9534,37810.7583
3.5886,-2862.135,37889.0619
3.5878,-2851.696,37937.5316
3.5882,-2861.9382,37937.5332
3.5871,-2861.5444,38026.4095
3.5864,-2862.332,38145.1242
3.5897,0,38145.1242
3.5908,0,38145.1242
3.5918,0,38145.1242
3.5928,0,38145.1242
3.5938,0,38145.1242
3.5949,0,38145.1242
3.5921,-2861.5444,38145.1258
3.5911,-2862.332,38147.3451
3.5901,-2861.1504,38160.61
3.589,-2861.7412,38183.7803
3.5877,-2861.7412,38220.9063
3.5867,-2860.7563,38302.3221
3.5856,-2861.7412,38381.8305
3.5846,-2861.5444,38479.5436
3.5836,-2861.5444,38596.3546
3.5835,-2861.3474,38621.9542
3.587,0,38621.9542
3.588,0,38621.9542
3.5891,0,38621.9542
3.5901,0,38621.9542
3.5911,0,38621.9542
